Post ID,Post Text,clean_text,sentiment,predicted_sentiment,emotion,is_relevant,severity,Likes,Replies
kharisma_kj/DZz4nWOEhph,Donat nya perlu makan MBG biar bergizi🤣🤣🤣,donat nya perlu makan mbg biar bergizi🤣🤣🤣,positive,positive,joy,True,none,0,0
satriaakbarnugroho/DZ0CV0kk7me,"Sadar ga si, demo Terima Kasih Prabowo soal MBG diliput banyak media ?? Tapi demo UI, UGM, ITB, Trisakti, semua kampus2 keren yg ga bisa aku sebutkan satu2 namanya, ga semua media mau beritain","sadar ga si, demo terima kasih prabowo soal mbg diliput banyak media ?? tapi demo ui, ugm, itb, trisakti, semua kampus2 keren yg ga bisa aku sebutkan satu2 namanya, ga semua media mau beritain",mixed,mixed,frustration,True,medium,1,0
mamanrahmana_kadermuda/DZynnUzlGa9,Mereka harus dikasih makan MBG⁉️ | #jagaPrabowo #jagaNKRI #pemerintahanSah58% #macanAsia08 #macanDunia #presidenPrabowo #prabowosubianto #gerindra #personalupdate #family #schoolsafety #nascar #onlinecontest #monthlymotivation #trending #viralid,mereka harus dikasih makan mbg⁉️ | jagaprabowo jagankri pemerintahansah58% macanasia08 macandunia presidenprabowo prabowosubianto gerindra personalupdate family schoolsafety nascar onlinecontest monthlymotivation trending viralid,positive,positive,trust,True,low,0,0
claudiaa_1271/DZze6LZCceQ,LOWONGAN KERJA MBG 2026 RESMI | DIBUSegera di buka lowongan | Layanan Makan Bergizi mBG) kesempatan untuk Anda yang siap bekerja | dan berkembang bersama personil lagi | Posisi dari kamu yang mau yang mau kerja,lowongan kerja mbg 2026 resmi | dibusegera di buka lowongan | layanan makan bergizi mbg) kesempatan untuk anda yang siap bekerja | dan berkembang bersama personil lagi | posisi dari kamu yang mau yang mau kerja,positive,positive,trust,True,none,2,0
kilas.aceh/DZzKOMRiFE1,"Ratusan mahasiswa dari berbagai kampus di Jawa Barat mendatangi DPRD Jabar dan menyuarakan kritik terhadap kondisi ekonomi. Mereka mendesak Prabowo-Gibran untuk menemui massa aksi secara langsung serta mengevaluasi Program Makan Bergizi Gratis (MBG) yang dianggap tidak menjawab persoalan mendesak masyarakat. | Di tengah isu kenaikan harga kebutuhan pokok, BBM, dan melemahnya rupiah, suara kritik dari kampus kembali menggema. | #mahasiswa #prabowo #mbg #fyp #kilasaceh","ratusan mahasiswa dari berbagai kampus di jawa barat mendatangi dprd jabar dan menyuarakan kritik terhadap kondisi ekonomi. mereka mendesak prabowo-gibran untuk menemui massa aksi secara langsung serta mengevaluasi program makan bergizi gratis (mbg) yang dianggap tidak menjawab persoalan mendesak masyarakat. | di tengah isu kenaikan harga kebutuhan pokok, bbm, dan melemahnya rupiah, suara kritik dari kampus kembali menggema. | mahasiswa prabowo mbg fyp kilasaceh",negative,positive,frustration,True,medium,4,0
maftu_dut4mbg/DZzRzwikwmo,back @maftu_dut4mbg Terjemahkan,back terjemahkan,neutral,neutral,neutral,True,none,1,0
daru.d/DZz59qgE4Zk,anda manusia sampah yg belum kebagian mbg,anda manusia sampah yg belum kebagian mbg,negative,negative,anger,True,high,0,0
boyradityaa/DZynmn-k1sN,"Masyarakat semua ini lagi krisis kepercayaan. Dengan pernyataan yang sesuai diungkap di publik, kebijakan yang pro rakyat, kepercayaan kita bisa kembali lagi. Sayangnya pernyataan penyediaan alat Hemodialisa senilai 30m untuk RSUD KH Muhammad Thohir Krui yang disampaikan oleh Menkes ke Presiden menjadi celah kembali ketidakpercayaan rakyat setelah adanya kasus korupsi tata kelola MBG. Ditambah lagi ada posting IG dari Kemenkes RI yang menyatakan itu hoax, padahal jelas Menkes kita yang bicara","masyarakat semua ini lagi krisis kepercayaan. dengan pernyataan yang sesuai diungkap di publik, kebijakan yang pro rakyat, kepercayaan kita bisa kembali lagi. sayangnya pernyataan penyediaan alat hemodialisa senilai 30m untuk rsud kh muhammad thohir krui yang disampaikan oleh menkes ke presiden menjadi celah kembali ketidakpercayaan rakyat setelah adanya kasus korupsi tata kelola mbg. ditambah lagi ada posting ig dari kemenkes ri yang menyatakan itu hoax, padahal jelas menkes kita yang bicara",negative,negative,disappointment,True,high,4,0
omjo.ko007/DZywcKWGTx5,Yg tdk setuju MBG cma kaum lemah 24%,yg tdk setuju mbg cma kaum lemah 24%,negative,negative,frustration,True,medium,0,0
satriaberkuda88/DZzPZ4_krWB,"Membalas @raayis_r | Dadan itu cuma pelaksana. Masalah intinya negara ini ga punya uang buat melaksanakan program itu. Mbg dan kdmp walaupun tidak ada korupsi tetap saja ada defisit fiskal, untuk menutup defisit fiskal itu pemerintah menerbitkan surat hutang yang bunganya sangat tinggi. Dan nanti yg membayar semua itu generasi mendatang. Jd yg dilakukan pemerintah sekarang ini mirip orang terjerat pinjol gali lobang tutup lobang.","membalas | dadan itu cuma pelaksana. masalah intinya negara ini ga punya uang buat melaksanakan program itu. mbg dan kdmp walaupun tidak ada korupsi tetap saja ada defisit fiskal, untuk menutup defisit fiskal itu pemerintah menerbitkan surat hutang yang bunganya sangat tinggi. dan nanti yg membayar semua itu generasi mendatang. jd yg dilakukan pemerintah sekarang ini mirip orang terjerat pinjol gali lobang tutup lobang.",negative,negative,frustration,True,high,0,1
afifah_dlis/DZwMjhhnfWa,"Adakah diantara warga thread yg memberikan mandat untuk MBG??? Saya tidak pernah. Apalagi sama dia yg mengunci 58%, sebulan pilpres 😜 Terjemahkan | Adakah diantara warga thread yg memberikan mandat untuk MBG??? Saya tidak pernah. Apalagi sama dia yg mengunci 58%, sebulan pilpres 😜","adakah diantara warga thread yg memberikan mandat untuk mbg??? saya tidak pernah. apalagi sama dia yg mengunci 58%, sebulan pilpres 😜 terjemahkan | adakah diantara warga thread yg memberikan mandat untuk mbg??? saya tidak pernah. apalagi sama dia yg mengunci 58%, sebulan pilpres 😜",negative,negative,frustration,True,low,538,833
wahyuuudd/DZzBsGYlPzc,Anggota DPR demo? Terus yang menyerap aspirasinya kalau MBG distop dan dia rugi itu siapa? Wkwk,anggota dpr demo? terus yang menyerap aspirasinya kalau mbg distop dan dia rugi itu siapa? wkwk,negative,negative,frustration,True,medium,1,1
giatpratoni/DZz276dEjH-,"Membalas @wkinkartworkz | @wkinkartworkz | Nah kan berarti emang secara teknis program itu dibuat bukan untuk menaikan gizi tapi ada mksd lain.....karena sebelum program itu berjalan saya rasa presiden juga tau banyak masyarakat yg memberikan usulan tentang masalah teknis nya....dari mulai usulan agar diberikan dalam bentuk uang,dikelola oleh UMKM hingga dipasrahkan ke kantin sekolahan.....berarti niatnya bukan untuk kepentingan bangsa itu namanya","membalas | | nah kan berarti emang secara teknis program itu dibuat bukan untuk menaikan gizi tapi ada mksd lain.....karena sebelum program itu berjalan saya rasa presiden juga tau banyak masyarakat yg memberikan usulan tentang masalah teknis nya....dari mulai usulan agar diberikan dalam bentuk uang,dikelola oleh umkm hingga dipasrahkan ke kantin sekolahan.....berarti niatnya bukan untuk kepentingan bangsa itu namanya",negative,negative,frustration,True,medium,0,1
papanilo.farm/DZze2DWga3r,Budidaya Ikan Nila Sehat Sistem Bioflok untuk MBG #lanjutkanmbg #bioflokjambi #budidayaikannilabioflokjambi #bioflokindonesia #biofloknila | Nes Maro Sebo,budidaya ikan nila sehat sistem bioflok untuk mbg lanjutkanmbg bioflokjambi budidayaikannilabioflokjambi bioflokindonesia biofloknila | nes maro sebo,positive,positive,trust,True,none,0,0
ada.dimana.keadilan/DZznRuClOB6,"Kemarin kemarin kemana aja loe??? Program kok nggak dipikir dulu pakai otak baru eksekusi, kok ""pukul dulu diskusi belakangan"" kayak TNI aja cara bertindak nya.","kemarin kemarin kemana aja loe??? program kok nggak dipikir dulu pakai otak baru eksekusi, kok ""pukul dulu diskusi belakangan"" kayak tni aja cara bertindak nya.",negative,negative,frustration,True,high,13,20
nayapada21/DZzAj40GQeJ,"Sudah saatnya kita tidak lagi bungkam. Suara kita, sekecil apapun, adalah kekuatan. Dengan kembali menyuarakan keprihatinan dan tuntutan transparansi ini, kita berharap praktik korupsi bisa diberantas hingga akarnya. Mari kita kawal bersama agar tidak ada lagi celah bagi para koruptor untuk merusak masa depan kita. | #akukembali #mbg #prabowo #gibran 4 / 4 | #akukembali #mbg #prabowo #gibran","sudah saatnya kita tidak lagi bungkam. suara kita, sekecil apapun, adalah kekuatan. dengan kembali menyuarakan keprihatinan dan tuntutan transparansi ini, kita berharap praktik korupsi bisa diberantas hingga akarnya. mari kita kawal bersama agar tidak ada lagi celah bagi para koruptor untuk merusak masa depan kita. | akukembali mbg prabowo gibran 4 / 4 | akukembali mbg prabowo gibran",negative,negative,frustration,True,medium,0,0
andari.tya/DZzAE1RkwUU,"Itu mahasiswa yang dukung mbg dan dikasih roti sama baju coklat juga gak masuk digital,, dikasih 40 K aja mau maunya 🥱","itu mahasiswa yang dukung mbg dan dikasih roti sama baju coklat juga gak masuk digital,, dikasih 40 k aja mau maunya 🥱",negative,negative,frustration,True,low,0,0
monik_aisyah80/DZy_65vExt_,"IndonesiaGelap | ""Hebat ya kaya duit bapak mereka aja. MBG itu sebagian besar membebani APBN,diantara anggaran APBN ada pajak rakyat.yang bayar rakyat,rakyat itu boss kalian,seenaknya gak transparan "" 🤣😀","indonesiagelap | ""hebat ya kaya duit bapak mereka aja. mbg itu sebagian besar membebani apbn,diantara anggaran apbn ada pajak rakyat.yang bayar rakyat,rakyat itu boss kalian,seenaknya gak transparan "" 🤣😀",negative,negative,anger,True,high,6,16
triofajark/DZzxKKEmUbg,"Yaa Rabb, demi keselamatan negara, nasib kesehatan dan pendidikan bangsa yang lebih baik, serta kematangan ekonomi...aku mohon bubarkan rezim MBG KDMP sebelum November 2026 🤲🏻","yaa rabb, demi keselamatan negara, nasib kesehatan dan pendidikan bangsa yang lebih baik, serta kematangan ekonomi...aku mohon bubarkan rezim mbg kdmp sebelum november 2026 🤲🏻",negative,negative,worry,True,high,0,0
sparklingpink273/DZz0yeImvRp,Aktornya MBG siapa? Prabowo kan?,aktornya mbg siapa? prabowo kan?,neutral,neutral,neutral,True,none,0,1
wkinkartworkz/DZz47f0E4l5,"Niat awalnya baik, qt perjuangin utk kmbli k jalur awalnya.. iya, itu kepala MBG korup brusan yg nahkodai pola yg korup ini...","niat awalnya baik, qt perjuangin utk kmbli k jalur awalnya.. iya, itu kepala mbg korup brusan yg nahkodai pola yg korup ini...",negative,negative,frustration,True,high,0,1
latifahlaillatul/DZzAAedmCc9,"Allhamdulillah..dngan adny MBG sangat bermanfaat,khususnya sya sbgai ibu rumah tangga..dan juga bagi ank2 Indonesia terutama yg berada d pelosok daerah . Trimksih banyak BPK Presiden BPK Prabowo Subianto.. Semoga sllu diberi kesehatan dan tetap semngat dlam memimpin Bangsa dan Negara Indonesia.","allhamdulillah..dngan adny mbg sangat bermanfaat,khususnya sya sbgai ibu rumah tangga..dan juga bagi ank2 indonesia terutama yg berada d pelosok daerah . trimksih banyak bpk presiden bpk prabowo subianto.. semoga sllu diberi kesehatan dan tetap semngat dlam memimpin bangsa dan negara indonesia.",positive,positive,joy,True,none,1,0
usanusi998/DZy0GGJFBVp,Kalau MBG di ganti dengan uang takutnya di beliin roko sama orang tuanya 😀,kalau mbg di ganti dengan uang takutnya di beliin roko sama orang tuanya 😀,negative,negative,worry,True,medium,0,0
raayis_r/DZzRzlAj6nW,"Setuju banget mas, wlaupun pemerintah udah ngeluarin statement 'masih terkontrol' kita sbg rakyat ikut khawatir. Kalo sy pribadi ya mas sy lebih setuju mbg untuk kalangan 3t. Dan untuk kdmp itu sy pesimis. Suka tidak suka mbg faktanya ada manfaatnya, tapi karna aturan yg masih syg banyak celahnya jd oknum masih leluasa. Lah ini kita liat setelah evaluasi bgn baru ini ada perubhan atau engga. Kalo engga ya emg haruse di tutup aja.","setuju banget mas, wlaupun pemerintah udah ngeluarin statement 'masih terkontrol' kita sbg rakyat ikut khawatir. kalo sy pribadi ya mas sy lebih setuju mbg untuk kalangan 3t. dan untuk kdmp itu sy pesimis. suka tidak suka mbg faktanya ada manfaatnya, tapi karna aturan yg masih syg banyak celahnya jd oknum masih leluasa. lah ini kita liat setelah evaluasi bgn baru ini ada perubhan atau engga. kalo engga ya emg haruse di tutup aja.",mixed,mixed,worry,True,medium,0,0
likawiliyam/DZywaKKgXD6,MBG terakhir.... Sekolah libur MBG balita juga libur.... #fatherhood sorotan,mbg terakhir.... sekolah libur mbg balita juga libur.... fatherhood sorotan,negative,neutral,disappointment,True,low,0,0
puccagrey/DZze4uXkiM7,"Jadi sekarang ceritanya “ rakyat vs rakyat”. Satunya kumpulan orang2 yang punya logika yang tidak ingin MBG dilanjutkan karena tidak ada outputnya. Eh salah, ada outputnya bikin kenyang dan kalau udah kenyang ngantuk. Satunya kumpulan orang2 yang tidak ingin cuanya berkurang kalau MBG dihentikan. Ini sih lebih ke “logika vs urusan perut”. Yang punya dapur menggunakan segala cara biar paling tidak modal yang keluar banyak tidak bonchos. Hehehhehe. Si elite santai aja disinggahsana.","jadi sekarang ceritanya “ rakyat vs rakyat”. satunya kumpulan orang2 yang punya logika yang tidak ingin mbg dilanjutkan karena tidak ada outputnya. eh salah, ada outputnya bikin kenyang dan kalau udah kenyang ngantuk. satunya kumpulan orang2 yang tidak ingin cuanya berkurang kalau mbg dihentikan. ini sih lebih ke “logika vs urusan perut”. yang punya dapur menggunakan segala cara biar paling tidak modal yang keluar banyak tidak bonchos. hehehhehe. si elite santai aja disinggahsana.",negative,negative,disappointment,True,low,0,0
malangraya_info/DZzRyL6EaQQ,"Membalas @malangraya_info | Dalam deklarasinya, peserta menyatakan dukungan terhadap percepatan pemenuhan gizi bagi 82 juta penerima manfaat MBG. Mereka juga menegaskan petani, peternak, UMKM, dan tenaga kerja lokal merupakan pilar utama program yang harus dijaga keberlanjutannya. | Poin ketiga, peserta menilai efektivitas anggaran menjadi kunci keberhasilan MBG. Namun, upaya penghematan tidak boleh mengurangi hak masyarakat untuk memperoleh layanan gizi yang layak.","membalas | dalam deklarasinya, peserta menyatakan dukungan terhadap percepatan pemenuhan gizi bagi 82 juta penerima manfaat mbg. mereka juga menegaskan petani, peternak, umkm, dan tenaga kerja lokal merupakan pilar utama program yang harus dijaga keberlanjutannya. | poin ketiga, peserta menilai efektivitas anggaran menjadi kunci keberhasilan mbg. namun, upaya penghematan tidak boleh mengurangi hak masyarakat untuk memperoleh layanan gizi yang layak.",positive,positive,neutral,True,none,0,1
polix_news/DZze0g1jxDY,"Threads update | ""GEGER! Kejagung Segel 17.600 Motor Listrik MBG — Program Makan Bergizi Gratis Mau Runtuh? JANGAN PANIK! Ini BUKTI Pengawasan Negara Sangat Ketat"" GEGER! Kejagung menyegel 17.600 motor listrik operasional program Makan Bergizi Gratis (MBG). Langsung pada heboh, “Wah, programnya mau runtuh nih?” Tenang dulu guys, jangan panik! Ini justru kabar baik yang menunjukkan pengawasan negara sedang kerja super ketat. Oknum yang coba main curang di pengadaan motor langsung disikat habis oleh Kejagung. 1 / 3 | ""GEGER! Kejagung Segel 17.600 Motor Listrik MBG — Program Makan Bergizi Gratis Mau Runtuh? JANGAN PANIK! Ini BUKTI Pengawasan Negara Sangat Ketat"" GEGER! Kejagung menyegel 17.600 motor listrik operasional program Makan Bergizi Gratis (MBG). Langsung pada heboh, “Wah, programnya mau runtuh nih?” Tenang dulu guys, jangan panik! Ini justru kabar baik yang menunjukkan pengawasan negara sedang kerja super ketat. Oknum yang coba main curang di pengadaan motor langsung disikat habis oleh Kejagung. | Sampai Kau Jadi Milikku · Judika","threads update | ""geger! kejagung segel 17.600 motor listrik mbg — program makan bergizi gratis mau runtuh? jangan panik! ini bukti pengawasan negara sangat ketat"" geger! kejagung menyegel 17.600 motor listrik operasional program makan bergizi gratis (mbg). langsung pada heboh, “wah, programnya mau runtuh nih?” tenang dulu guys, jangan panik! ini justru kabar baik yang menunjukkan pengawasan negara sedang kerja super ketat. oknum yang coba main curang di pengadaan motor langsung disikat habis oleh kejagung. 1 / 3 | ""geger! kejagung segel 17.600 motor listrik mbg — program makan bergizi gratis mau runtuh? jangan panik! ini bukti pengawasan negara sangat ketat"" geger! kejagung menyegel 17.600 motor listrik operasional program makan bergizi gratis (mbg). langsung pada heboh, “wah, programnya mau runtuh nih?” tenang dulu guys, jangan panik! ini justru kabar baik yang menunjukkan pengawasan negara sedang kerja super ketat. oknum yang coba main curang di pengadaan motor langsung disikat habis oleh kejagung. | sampai kau jadi milikku · judika",positive,positive,trust,True,low,2,2
malangraya_info/DZzRyL_kYG0,"Koordinator Apel Akbar, Gandung Panjalu, mengatakan kegiatan tersebut lahir dari keresahan para pelaku ekonomi rakyat yang selama ini terlibat dalam rantai pasok MBG, mulai petani, peternak, UMKM hingga pedagang sayur. | “Kami ingin menghadirkan energi positif agar program MBG tetap berjalan dengan dukungan masyarakat dan target 82 juta penerima manfaat sesuai arahan Presiden Prabowo dapat tercapai,” ujarnya. 3 / 6 | “Kami ingin menghadirkan energi positif agar program MBG tetap berjalan dengan dukungan masyarakat dan target 82 juta penerima manfaat sesuai arahan Presiden Prabowo dapat tercapai,” ujarnya.","koordinator apel akbar, gandung panjalu, mengatakan kegiatan tersebut lahir dari keresahan para pelaku ekonomi rakyat yang selama ini terlibat dalam rantai pasok mbg, mulai petani, peternak, umkm hingga pedagang sayur. | “kami ingin menghadirkan energi positif agar program mbg tetap berjalan dengan dukungan masyarakat dan target 82 juta penerima manfaat sesuai arahan presiden prabowo dapat tercapai,” ujarnya. 3 / 6 | “kami ingin menghadirkan energi positif agar program mbg tetap berjalan dengan dukungan masyarakat dan target 82 juta penerima manfaat sesuai arahan presiden prabowo dapat tercapai,” ujarnya.",positive,positive,trust,True,none,0,1
